nreqs,ctxlen,prefixlen,relay,Memory (GB),Lantency (us),KV mem (GB),Prefix KV mem (GB),cache_op,attn_usr,attn_sys,relay_fusion,others
128,128,4096,true,0.593494016,703.0361494980752,0.436207712,0.109052,61,330,289,13,10.036149498075247
128,128,8192,false,28.431089664,19834.159831516445,28.353495136,0.0,72,19722,0,0,40.15983151644468
128,128,8192,true,0.70254592,969.7218611836433,0.436207712,0.218103904,56,325,565,13,10.721861183643341
128,128,16384,true,0.920649728,1527.1327388472855,0.436207712,0.436207712,56,330,1117,13,11.132738847285509
128,256,64,false,1.138753536,844.4316778331995,1.090519136,0.0,63,772,0,0,9.431677833199501
128,256,64,true,0.920649728,734.2384895309806,0.872415328,0.001704032,70,631,15,13,5.238489530980587
128,256,128,false,1.356857344,1023.2371697202324,1.308622944,0.0,65,952,0,0,6.237169720232373
128,256,128,true,0.920649728,737.1075614355505,0.872415328,0.003407968,70,630,20,13,4.107561435550451
128,256,256,false,1.79306496,1301.5584484674037,1.74483056,0.0,66,1232,0,0,3.5584484674036503
128,256,256,true,0.920649728,731.42244014889,0.872415328,0.00681584,65,623,26,12,5.4224401488900185
128,256,512,false,2.665480192,1990.709959063679,2.617245792,0.0,71,1927,0,0,-7.29004093632102
128,256,512,true,0.920649728,745.3516218811274,0.872415328,0.013631584,71,619,44,12,-0.6483781188726425
128,256,1024,false,4.410310656,3196.7697804793715,4.362076256,0.0,69,3238,0,0,-110.23021952062845
128,256,1024,true,0.935329792,795.6738211214542,0.872415328,0.027263072,60,630,83,13,9.673821121454239
128,256,2048,false,7.899971584,5501.288720406592,7.851737184,0.0,62,5476,0,0,-36.71127959340811
128,256,2048,true,0.97517568,869.9376881122589,0.872415328,0.054526048,58,638,150,13,10.937688112258911
128,256,4096,false,14.87929344,10408.510291017592,14.83105904,0.0,72,11119,0,0,-782.489708982408
128,256,4096,true,1.029701632,1005.0055384635925,0.872415328,0.109052,57,633,289,13,13.00553846359253
128,256,8192,false,28.86729728,20129.843531176448,28.789702752,0.0,72,20024,0,0,33.84353117644787
128,256,8192,true,1.138753536,1278.0774803832173,0.872415328,0.218103904,56,632,565,13,12.077480383217335
128,256,16384,true,1.356857344,1827.962091192603,0.872415328,0.436207712,55,628,1116,13,15.962091192603111
